,station_name,poi_name,latitude,longitude,address,distance_m,category
599,2nd & Lombard,Liberty Point,39.945906,-75.140135,"211 S Columbus Blvd, Philadelphia, PA 19106",644,American Restaurant
600,"63rd St Station, MFL",Kif's Sports Bar and Hookah Lounge,39.962150466450986,-75.24437231229776,"6142 Market St (btw 62 St & Robinson St), Philadelphia, PA 19139",98,Sports Bar
601,"63rd St Station, MFL",Ode to West Philly,39.96284798481837,-75.24570848781437,"Philadelphia, PA 19139",48,Art Gallery
602,"63rd St Station, MFL",Morrone's Water Ice,39.96578863038028,-75.24616441120129,"200 N 63rd St (at Race St), Philadelphia, PA 19139",374,Snack Place
603,"63rd St Station, MFL",Abundant Life Healing Fellowship Church,39.96462897064039,-75.24668569068774,"100 N 63rd St (at Arch St), Philadelphia, PA 19139",263,Church
604,"63rd St Station, MFL",Unknown,39.9594745239485,-75.24720752651191,"Philadelphia, PA 19139",363,Art Gallery
605,"63rd St Station, MFL",Laura Sims Skate House,39.959299308188186,-75.24746065348106,"63rd (Walnut), Upper Darby, PA 19082",390,Skate Park
606,"63rd St Station, MFL",Hong Kong Restaurant,39.96382427548288,-75.2411699944514,"100 N Edgewood St, Philadelphia, PA 19139",394,Chinese Restaurant
607,"63rd St Station, MFL",Uptown Grill,39.96093682718745,-75.24115281819579,"44 S 60th St, Philadelphia, PA 19139",403,American Restaurant
608,"63rd St Station, MFL",Millbourne Borough Hall,39.963591894577505,-75.25001576379577,"9 Park Ave (at Market St), Millbourne, PA 19082",408,City Hall
609,"63rd St Station, MFL",Love Letter: I Love You,39.961758433842455,-75.24064749731413,"Philadelphia, PA 19139",416,Art Gallery
610,ParkWest Town Center,ShopRite of Parkside,39.978186849998814,-75.22361434818934,"1575 North 52Nd Street & Jefferson, Parkside, PA 19131",40,Grocery Store
611,ParkWest Town Center,ParkWest Town Center,39.97811111036321,-75.2242502066746,"N 52nd St. (at W Jefferson St.), Philadelphia, PA 19131",39,Shopping Plaza
612,ParkWest Town Center,Dunkin',39.977236965447126,-75.22612939816847,"1501 N 52nd St, Philadelphia, PA 19131",224,Donut Shop
613,ParkWest Town Center,CW Price,39.97841489126124,-75.22470027951573,"Jefferson Square (52nd and Jefferson Streets), Philadelphia, PA 19131",60,Clothing Store
614,ParkWest Town Center,GameStop,39.97924385289869,-75.2226029340783,"1575 N 52nd St, Philadelphia, PA 19131",150,Video Games Store
615,ParkWest Town Center,Monster Pets,39.978545486755145,-75.22484052145776,"1575 N 52nd St (Parkside), Philadelphia, PA 19131",73,Pet Supplies Store
616,ParkWest Town Center,Cafe Breezes,39.97998109106129,-75.2229091366847,"5131 W Columbia Ave, Philadelphia, PA 19131",197,Bar
617,ParkWest Town Center,SNIPES,39.97925498667637,-75.22331861338441,"1575 N 52nd St, Philadelphia, PA 19131",109,Shoe Store
618,ParkWest Town Center,West Philly CAO,39.97839007337587,-75.22254731051889,19131,122,Government Building
619,ParkWest Town Center,Rainbow Shops,39.97849211793704,-75.22547980351065,"1575 N 52nd St, Philadelphia, PA 19131",127,Women's Store
620,Broad & Diamond,7-Eleven,39.984454263748944,-75.15706193467749,"2034 N Broad St, Philadelphia, PA 19121",61,Convenience Store
621,Broad & Diamond,Temple Rainbow,39.98608108271916,-75.15647717335109,"2156 N Broad St (Susquehanna), Philadelphia, PA 19121",130,Breakfast Spot
622,Broad & Diamond,The Creperie At Temple,39.98295274619055,-75.15435085597088,"North 13th St. (Norris St), Philadelphia, PA 19122",295,Creperie
623,Broad & Diamond,Tree House Books,39.986362561925844,-75.15752786861552,"1428 W Susquehanna Ave (15th St), Philadelphia, PA 19121",175,Education
624,Broad & Diamond,Peking Garden,39.98643032572356,-75.15572487541299,"2205 N Broad St, Philadelphia, PA 19132",186,Chinese Restaurant
625,Broad & Diamond,Richie's,39.98193759610899,-75.15285691712718,"1835 N 12th St (at Berks Walk), Philadelphia, PA 19122",464,Deli
626,Broad & Diamond,Saxbys Coffee,39.98161777609731,-75.15605803308691,"1902 Liacouras Walk (Temple University), Philadelphia, PA 19122",370,Coffee Shop
627,Broad & Diamond,Maxi's Pizza & Bar,39.98222396895258,-75.1559100088187,"1926 Liacouras Walk (at Pollett Walk), Philadelphia, PA 19122",306,Pizzeria
628,Broad & Diamond,Tai's Vietnamese Food,39.98193759610899,-75.15285691712718,"1835 N 12th St, Philadelphia, PA 19122",464,Vietnamese Restaurant
629,Broad & Diamond,Dunkin',39.9890987525794,-75.15589495815559,"2344 N Broad St (Broad & York), Philadelphia, PA 19132",469,Donut Shop
630,13th & Spruce,Vetri Cucina,39.94676083993761,-75.16318323370909,"1312 Spruce St, Philadelphia, PA 19107",52,Italian Restaurant
631,13th & Spruce,Monster Vegan,39.946826224006855,-75.16214514790943,"1229 Spruce St, Philadelphia, PA 19107",51,Vegan and Vegetarian Restaurant
632,13th & Spruce,Mercato,39.94660790625103,-75.16187864339636,"1216 Spruce St (at 12th St), Philadelphia, PA 19107",64,Italian Restaurant
633,13th & Spruce,Writer's Block Rehab,39.946353,-75.163647,"1342 Cypress St (btwn S 13th & Juniper St), Philadelphia, PA 19107",89,Cocktail Bar
634,13th & Spruce,Sweet Box Cupcakes & Bake Shop,39.94541355637545,-75.1627428565409,"339 S 13th St, Philadelphia, PA 19107",126,Cupcake Shop
635,13th & Spruce,Sweet Box Bake Shop,39.94566894420747,-75.16306012849468,"339 South 13th Street, Philadelphia, PA 19107, United States, Philadelphia, PA",104,Bakery
636,13th & Spruce,Tavern On Camac,39.94729492117529,-75.1616352765001,"243 S Camac St (btwn Locust & Spruce St), Philadelphia, PA 19107",118,Gay Bar
637,13th & Spruce,Tria Cafe Wash West,39.9466238,-75.1609139,"1137 Spruce St (at S 12th St), Philadelphia, PA 19107",146,Wine Bar
638,13th & Spruce,Bud & Marilyn's,39.947792141419676,-75.16225657280376,"1234 Locust St (at S 13th St), Philadelphia, PA 19107",141,Comfort Food Restaurant
639,13th & Spruce,Little Nonna's,39.94796392396066,-75.16198817025744,"1234 Locust St, Philadelphia, PA 19107",166,Italian Restaurant
640,Ridge & Ferry,In Riva,40.00777774573194,-75.19234900876033,"4116 Ridge Ave (at Ferry Rd), Philadelphia, PA 19129",35,Pizzeria
641,Ridge & Ferry,LeBus East Falls,40.00886168466631,-75.1936636134526,"4201 Ridge Ave (Indian Queen Lane), Philadelphia, PA 19129",193,New American Restaurant
642,Ridge & Ferry,Fiorino,40.00973593094976,-75.1903618284967,"3572 Indian Queen Ln, Philadelphia, PA 19129",261,Italian Restaurant
643,Ridge & Ferry,US Post Office,40.0079883557307,-75.19270313457857,"4130 Ridge Ave, Philadelphia, PA 19129",71,Post Office
644,Ridge & Ferry,Golden Crust Pizza III,40.00908172463362,-75.1935056033103,"3732 Midvale Ave, Philadelphia, PA 19129",201,Pizzeria
645,Ridge & Ferry,Water Fountain,40.0075938368525,-75.19181663234274,"Kelly Dr (Ferry Rd), Philadelphia, PA 19129",17,Hiking Trail
646,Ridge & Ferry,East Falls Beverage,40.00718658472646,-75.18985303150092,"4066 Ridge Ave (btw Rt. 1 & Allegheny Ave), Philadelphia, PA 19129",187,Liquor Store
647,Ridge & Ferry,Schuykill River Trail,40.008747900056235,-75.19521391803448,"Philadelphia, PA 19127",301,Hiking Trail
648,Ridge & Ferry,Shan Chuan,40.009165706661726,-75.19411377568966,"4211 Ridge Ave (Midvale Ave.), Philadelphia, PA 19129",245,Chinese Restaurant
649,Ridge & Ferry,East Falls Farmer's Market,40.00812765622533,-75.19185107076922,"Ridge Ave. (at Roosevelt Expy), Philadelphia, PA 19129",45,Farmers Market
650,The Children's Hospital of Philadelphia (CHOP),The Buerger Center for Advanced Pediatric Care,39.947120249984394,-75.19398136547575,"3500 Civic Center Blvd, Philadelphia, PA 19104",77,Medical Center
651,The Children's Hospital of Philadelphia (CHOP),Starbucks,39.94762356379797,-75.19339072883606,"3400 Civic Center Blvd, Philadelphia, PA 19104",63,Coffee Shop
652,The Children's Hospital of Philadelphia (CHOP),Perelman Center for Advanced Medicine,39.947419,-75.192631,"3400 Civic Center Blvd, Philadelphia, PA 19104",131,Medical Center
653,The Children's Hospital of Philadelphia (CHOP),Jimmy John's,39.94757624826055,-75.19323683197972,"3400 Civic Center Blvd, Philadelphia, PA 19104",77,Sandwich Spot
654,The Children's Hospital of Philadelphia (CHOP),University of Pennsylvania Museum of Archaeology and Anthropology,39.949524952822046,-75.19141837074898,"3260 South St (at 33rd St), Philadelphia, PA 19104",296,History Museum
655,The Children's Hospital of Philadelphia (CHOP),CICU Children's Hospital of Philadelphia,39.94832963905334,-75.19432525512818,"34th Street & Civic Center Blvd., Philadelphia, PA 19104",61,Hospital Unit
656,The Children's Hospital of Philadelphia (CHOP),Kitchen Gia,39.94812577103885,-75.19320057007454,"3400 Civic Center Blvd, Philadelphia, PA 19104",83,American Restaurant
657,The Children's Hospital of Philadelphia (CHOP),CHOP Waiting Room 4th Floor,39.9484044,-75.1945932,"Philadelphia, PA 19104",78,Hospital
658,The Children's Hospital of Philadelphia (CHOP),Samsung Galaxy Studio at Penn,39.95087038259216,-75.19379335697383,"3417 Spruce St (at Houston Hall), Philadelphia, PA 19104",341,Mobile Phone Store
659,The Children's Hospital of Philadelphia (CHOP),Starbucks,39.95000940507062,-75.19303650066375,"3400 Spruce St, Philadelphia, PA 19104",260,Coffee Shop
660,Corinthian & Poplar,Kayuh Bicycles,39.97233990662719,-75.16768957952239,"1900 W Girard Ave (at West Girard Ave.), Philadelphia, PA 19130",257,Bicycle Store
661,Corinthian & Poplar,New Macedonia Baptist Church,39.971169220407134,-75.1703678282619,"867 Corinthian Ave, Philadelphia, PA 19130",64,Church
662,Corinthian & Poplar,Eastern State Penitentiary,39.96838828801233,-75.17261981964111,"2027 Fairmount Ave (btwn Corinthian Ave & 22nd St), Philadelphia, PA 19130",408,History Museum
663,Corinthian & Poplar,On The Sofa,39.970448072068024,-75.1710529430992,"Sofa Road (Sofa Ave), Philadelphia, PA 19130",146,Lounge
664,Corinthian & Poplar,Girard College Baseball Field,39.97307390270497,-75.17092000358262,"2101 S College Ave, Philadelphia, PA 19121",152,Baseball Stadium
665,Corinthian & Poplar,Al Capone's Cell,39.96809939772479,-75.17272192710627,"2027 Fairmount Ave (22nd St), Philadelphia, PA 19130",441,Monument
666,Corinthian & Poplar,Halloween Nights,39.967382287736214,-75.1730947272166,"2027 Fairmount Ave (at Eastern State Penitentiary), Philadelphia, PA 19130",526,Arts and Entertainment
667,Corinthian & Poplar,US Post Office,39.9714308,-75.167955,"900 N 19th St, Philadelphia, PA 19130",227,Post Office
668,Corinthian & Poplar,Party Bus,39.970067,-75.169078,"Philadelphia, PA 19130",224,Strip Club
669,Corinthian & Poplar,Fairmount Pet Shoppe,39.96713034537521,-75.17109852903435,"2024 Fairmount Ave (btw 20th & 21st), Philadelphia, PA 19130",511,Pet Supplies Store
670,18th & Vine,Sister Cities Park,39.95785953028045,-75.16934424312502,"Logan Circle (at Ben Franklin Pkwy), Philadelphia, PA 19103",48,Park
671,18th & Vine,Logan Square,39.95788078014714,-75.17042721885991,"Logan Square (Benjamin Franklin Pkwy & 19th), Philadelphia, PA 19103",126,Plaza
672,18th & Vine,Swann Memorial Fountain,39.957961275536604,-75.17064571380615,"Logan Square, Philadelphia, PA 19103",142,Fountain
673,18th & Vine,Urban Farmer,39.9569948680541,-75.16994825395014,"1 Logan Sq (at The Logan), Philadelphia, PA 19103",156,Steakhouse
674,18th & Vine,Assembly Rooftop Lounge,39.95689007393708,-75.16973923076938,"1840 Benjamin Franklin Pkwy (18th St), Philadelphia, PA 19103",159,Lounge
675,18th & Vine,Free Library of Philadelphia,39.959275539680405,-75.17104169708901,"1901 Vine St (at 19th St), Philadelphia, PA 19103",209,Library
676,18th & Vine,Victory Brewing Company,39.956286,-75.168749,"1776 Benjamin Franklin Pkwy, Philadelphia, PA 19103",214,Brewery
677,18th & Vine,Sabrina's Cafe,39.96047617832955,-75.16866422614638,"1804 Callowhill St (at 18th St), Philadelphia, PA 19130",253,Breakfast Spot
678,18th & Vine,The Academy of Natural Sciences of Drexel University,39.95665179210816,-75.17155667100928,"1900 Benjamin Franklin Pkwy (at 19th St), Philadelphia, PA 19103",277,Science Museum
679,18th & Vine,Doma Japanese Restaurant,39.96052071525839,-75.16919632546524,"1822 Callowhill St, Philadelphia, PA 19130",257,Sushi Restaurant
680,21st & Catharine,Ultimo Coffee,39.94252536801373,-75.17905780552434,"2149 Catharine St (22nd St), Philadelphia, PA 19146",140,Coffee Shop
681,21st & Catharine,The Sidecar Bar & Grille,39.94172583254961,-75.17939674133275,"2201 Christian St (at 22nd St), Philadelphia, PA 19146",171,Bar
682,21st & Catharine,Fitzwater Street Philly Bagels,39.94316326028671,-75.1756258896452,"2001 Fitzwater St (at S 20th St), Philadelphia, PA 19146",191,Bagel Shop
683,21st & Catharine,Los Camaradas,39.94081601901921,-75.17973144125848,"918 S 22nd St (at Carpenter St), Philadelphia, PA 19146",245,Mexican Restaurant
684,21st & Catharine,Rita's Italian Ice & Frozen Custard,39.94500564105297,-75.1778077948037,"2124 South Street, Philadelphia, PA 19146",315,Ice Cream Parlor
685,21st & Catharine,19° Café,39.941178587802,-75.17438083833677,"1847 Christian St (at 19th St), Philadelphia, PA 19146",285,Deli
686,21st & Catharine,Julian Abele Park,39.94078376146851,-75.1791704885509,"913 S. 22nd St. (Montrose), Philadelphia, PA 19146",212,Park
687,21st & Catharine,Sabrina's Cafe,39.945244926093544,-75.17713523588533,"2101 South St, Philadelphia, PA 19146",341,Breakfast Spot
688,21st & Catharine,Ants Pants Cafe,39.945177119498624,-75.17910458823877,"2212 South St (btwn 22nd & 23rd St), Philadelphia, PA 19146",360,Breakfast Spot
689,21st & Catharine,Wawa,39.945416140397995,-75.17826409205857,"2131 South St (at S 22nd St), Philadelphia, PA 19146",365,Convenience Store
690,18th & Chestnut,Sweetgreen,39.9518677,-75.1711748,"1821 Chestnut St, Philadelphia, PA 19103",48,Salad Restaurant
691,18th & Chestnut,Di Bruno Bros,39.95151941013989,-75.17000543126943,"1730 Chestnut St (btwn S 17th & 18th St), Philadelphia, PA 19103",58,Gourmet Store
692,18th & Chestnut,The Dandelion,39.951038522168545,-75.17068929970264,"124 S 18th St (at Sansom St), Philadelphia, PA 19103",78,English Restaurant
693,18th & Chestnut,Tria Cafe Rittenhouse,39.9509483,-75.1704197,"123 S 18th St (Rittenhouse Sq.), Philadelphia, PA 19103",89,Wine Bar
694,18th & Chestnut,Gran Caffe L'Aquila,39.951727725547904,-75.16939016959759,"1716 Chestnut St, Philadelphia, PA 19103",105,Italian Restaurant
695,18th & Chestnut,The Love,39.95077944503111,-75.17090857028961,"130 S 18th St (Sansom), Philadelphia, PA 19103",109,New American Restaurant
696,18th & Chestnut,HipCityVeg,39.950802,-75.170486,"127 S 18th St (at Sansom St), Philadelphia, PA 19103",104,Vegan and Vegetarian Restaurant
697,18th & Chestnut,K'Far,39.951446,-75.172111,"110 S 19th St, Philadelphia, PA 19103",130,Café
698,18th & Chestnut,Devil's Alley,39.95205289437517,-75.17216600971092,"1907 Chestnut St (at 19th St.), Philadelphia, PA 19103",135,Bar
699,18th & Chestnut,Konditori,39.95183800869956,-75.1687583423349,"40 S 17th St, Philadelphia, PA 19103",159,Coffee Shop
700,30th & Oakford,The Fresh Grocer,39.94035780371982,-75.19324411040088,"3021 Grays Ferry Ave, Philadelphia, PA 19146",170,Grocery Store
701,30th & Oakford,PAWS Wellness Center,39.93894296671221,-75.19269037325422,"2900 Grays Ferry Ave, Philadelphia, PA 19146",48,Animal Shelter
702,30th & Oakford,Philadelphia Fire Department : Squad 47,39.93941044990472,-75.19425775567484,"3023 Grays Ferry Ave, Philadelphia, PA 19146",108,Fire Station
703,30th & Oakford,D. Finnegan Park - Power 99 Parks & Rec,39.93774281112814,-75.19311841791897,"1231 S. 30th St. (Wharton St.), Philadelphia, PA 19146",120,Park
704,30th & Oakford,US Post Office,39.9401976,-75.192388,"3005 Grays Ferry Ave, Philadelphia, PA 19146",169,Post Office
705,30th & Oakford,Diamond Tool,39.938674195065886,-75.19111500016339,"Philadelphia, PA 19146",181,Hardware Store
706,30th & Oakford,Roscoe's Seafood,39.93794241377423,-75.19631247618551,"3127 Wharton St, Philadelphia, PA 19146",279,Seafood Restaurant
707,30th & Oakford,Point Breeze Brewing,39.93829303782502,-75.18988673572123,"1225 South 28th St, Philadelphia, PA 19146",291,Brewery
708,30th & Oakford,Dunkin',39.938516987157655,-75.19815403364379,"3313 Wharton St, Philadelphia, PA 19146",420,Donut Shop
709,30th & Oakford,Schuylkill Expressway Bridge,39.94236178430582,-75.19397528772228,"Interstate 76 (Schuylkill Expy) (at Schuylkill River), Philadelphia, PA 19104",398,Bridge
710,2nd & Race,United By Blue Coffeehouse and Clothier,39.953862,-75.143,"144 N 2nd St (at Race St), Philadelphia, PA 19106",31,Coffee Shop
711,2nd & Race,Race Street Cafe,39.95382321606454,-75.14332550924263,"208 Race St, Philadelphia, PA 19106",59,Bar
712,2nd & Race,The Clay Studio,39.953001268099655,-75.14298453591006,"137 N 2nd St, Philadelphia, PA 19106",95,Art Gallery
713,2nd & Race,Tuna Bar,39.95400750703029,-75.14320998562664,"205 Race St, Philadelphia, PA 19106",53,Sushi Restaurant
714,2nd & Race,Elfreth's Alley,39.95276358051247,-75.14234396579445,"Philadelphia, PA",119,Neighborhood
715,2nd & Race,Elfreth's Alley Museum,39.952769068513774,-75.14247228128396,"126 Elfreths Aly (at N 2nd St), Philadelphia, PA 19106",117,History Museum
716,2nd & Race,Bladen's Court,39.95288628357454,-75.14199372039766,"between 115 and 117 Elfreth's Alley, Philadelphia, PA 19106",117,Plaza
717,2nd & Race,Pierre's Costumes,39.954389235433915,-75.14443825295403,"211 N 3rd St (Race street), Philadelphia, PA 19106",166,Costume Store
718,2nd & Race,Power Plant Productions,39.954659447882726,-75.14284964695199,"230 N 2nd St, Philadelphia, PA 19106",95,Art Gallery
719,2nd & Race,Cafe Ole,39.953501708943776,-75.14485180486929,"147 N 3rd St (at Quarry St.), Philadelphia, PA 19106",192,Coffee Shop
720,Darien & Catharine,Fiorella,39.938875,-75.156935,"817 Christian St, Philadelphia, PA 19147",56,Italian Restaurant
721,Darien & Catharine,Anthony's Italian Coffee House,39.938737444066525,-75.15778988599777,"903 S 9th St (Christian), Philadelphia, PA 19147",86,Coffee Shop
722,Darien & Catharine,Lorenzo's Pizza,39.93893832995479,-75.15797260003777,"900 Christian St (at 9th St), Philadelphia, PA 19147",82,Pizzeria
723,Darien & Catharine,Superior Pasta Company,39.93912285644683,-75.15799930824566,"905 Christian St (9th), Philadelphia, PA 19147",75,Italian Restaurant
724,Darien & Catharine,12 Steps Down,39.93896303098274,-75.15776100761168,"831 Christian St (at 9th St), Philadelphia, PA 19147",66,Bar
